# links whose baseline route crosses rhine_mainz_koblenz; definition: any
# built 2026-09-21T21:34:10 from EU_logistic_routes.pkl (modified 2026-09-17T09:24:01); stage fingerprint: {'hash': 'add769
# counts {'total': 5746, 'dry_bulk': 3583, 'liquid_bulk': 2124, 'container': 39}; matches the extraction of 17 Sep 2026: True
seller_id,buyer_id,cargo_type,n_routes
2405,1261,dry_bulk,1
2405,2595,dry_bulk,1
2405,2671,dry_bulk,1
2409,2133,dry_bulk,1
2409,2397,dry_bulk,1
2409,3167,dry_bulk,1
2410,1262,dry_bulk,1
2410,2229,dry_bulk,1
2411,11734,dry_bulk,1
2412,1320,dry_bulk,1
2412,1322,dry_bulk,1
2412,35,dry_bulk,1
2413,1266,dry_bulk,1
2413,1319,dry_bulk,1
2414,103,dry_bulk,1
2417,5686,dry_bulk,1
2423,1317,dry_bulk,1
2423,2236,dry_bulk,1
2425,9687,dry_bulk,1
2425,USA,dry_bulk,1
2426,hh_83,dry_bulk,1
2426,hh_86,dry_bulk,1
2427,10382,dry_bulk,1
2427,9681,dry_bulk,1
2427,USA,dry_bulk,1
2427,hh_116,dry_bulk,1
2427,hh_118,dry_bulk,1
2427,hh_127,dry_bulk,1
2427,hh_128,dry_bulk,1
2427,hh_189,dry_bulk,1
2427,hh_84,dry_bulk,1
2427,hh_87,dry_bulk,1
2427,hh_88,dry_bulk,1
2427,hh_89,dry_bulk,1
2427,hh_91,dry_bulk,1
2427,hh_95,dry_bulk,1
2427,hh_96,dry_bulk,1
2427,hh_97,dry_bulk,1
2427,hh_99,dry_bulk,1
2428,USA,dry_bulk,1
2428,hh_85,dry_bulk,1
2429,USA,dry_bulk,1
2430,USA,dry_bulk,1
2433,USA,dry_bulk,1
2434,10387,dry_bulk,1
2435,9839,dry_bulk,1
2435,hh_129,dry_bulk,1
2440,USA,dry_bulk,1
2446,1306,dry_bulk,1
2447,1305,dry_bulk,1
2447,1307,dry_bulk,1
2447,3555,dry_bulk,1
2448,1303,dry_bulk,1
2455,USA,dry_bulk,1
2464,1426,dry_bulk,1
2464,hh_196,dry_bulk,1
2464,hh_200,dry_bulk,1
2464,hh_201,dry_bulk,1
2465,1427,dry_bulk,1
2465,1428,dry_bulk,1
2465,hh_195,dry_bulk,1
2465,hh_197,dry_bulk,1
2465,hh_198,dry_bulk,1
2466,1425,dry_bulk,1
2489,3205,dry_bulk,1
2489,3213,dry_bulk,1
2517,10047,dry_bulk,1
2517,5813,dry_bulk,1
2517,MEA,dry_bulk,1
2518,6020,dry_bulk,1
2518,6056,dry_bulk,1
2518,6354,dry_bulk,1
2518,GBR,dry_bulk,1
2519,10042,dry_bulk,1
2519,3757,dry_bulk,1
2519,5821,dry_bulk,1
2519,6032,dry_bulk,1
2519,6042,dry_bulk,1
2521,6021,dry_bulk,1
2521,USA,dry_bulk,1
2523,6350,dry_bulk,1
2525,5815,dry_bulk,1
2526,5273,dry_bulk,1
2526,5820,dry_bulk,1
2526,6015,dry_bulk,1
2532,12930,dry_bulk,1
2538,1351,dry_bulk,1
2540,1292,dry_bulk,1
2540,7780,dry_bulk,1
2541,1290,dry_bulk,1
2542,1294,dry_bulk,1
2547,12794,dry_bulk,1
2547,5401,dry_bulk,1
2547,6343,dry_bulk,1
2547,6352,dry_bulk,1
2553,1348,dry_bulk,1
2553,1441,dry_bulk,1
2555,11713,dry_bulk,1
2555,11715,dry_bulk,1
2555,2725,dry_bulk,1
2555,9827,dry_bulk,1
2556,5767,dry_bulk,1
2556,8123,dry_bulk,1
2557,2887,dry_bulk,1
2558,USA,dry_bulk,1
2564,11714,dry_bulk,1
2564,5768,dry_bulk,1
2570,5759,dry_bulk,1
2570,hh_129,dry_bulk,1
2585,hh_118,dry_bulk,1
2719,108,liquid_bulk,1
2719,111,liquid_bulk,1
2719,12086,liquid_bulk,1
2719,12142,liquid_bulk,1
2719,12161,liquid_bulk,1
2719,1265,liquid_bulk,1
2719,1289,liquid_bulk,1
2719,132,liquid_bulk,1
2719,1452,liquid_bulk,1
2719,1457,liquid_bulk,1
2719,1464,liquid_bulk,1
2719,1467,liquid_bulk,1
2719,163,liquid_bulk,1
2719,1717,liquid_bulk,1
2719,183,liquid_bulk,1
2719,1874,liquid_bulk,1
2719,192,liquid_bulk,1
2719,2133,liquid_bulk,1
2719,217,liquid_bulk,1
2719,2206,liquid_bulk,1
2719,2233,liquid_bulk,1
2719,2240,liquid_bulk,1
2719,2251,liquid_bulk,1
2719,2282,liquid_bulk,1
2719,2284,liquid_bulk,1
2719,2302,liquid_bulk,1
2719,2312,liquid_bulk,1
2719,2316,liquid_bulk,1
2719,2325,liquid_bulk,1
2719,2326,liquid_bulk,1
2719,2351,liquid_bulk,1
2719,2355,liquid_bulk,1
2719,2357,liquid_bulk,1
2719,2389,liquid_bulk,1
2719,2402,liquid_bulk,1
2719,2519,liquid_bulk,1
2719,2525,liquid_bulk,1
2719,2555,liquid_bulk,1
2719,2561,liquid_bulk,1
2719,258,liquid_bulk,1
2719,2585,liquid_bulk,1
2719,2641,liquid_bulk,1
2719,2673,liquid_bulk,1
2719,2676,liquid_bulk,1
2719,2708,liquid_bulk,1
2719,2710,liquid_bulk,1
2719,2712,liquid_bulk,1
2719,272,liquid_bulk,1
2719,2720,liquid_bulk,1
2719,2750,liquid_bulk,1
2719,2754,liquid_bulk,1
2719,2755,liquid_bulk,1
2719,2795,liquid_bulk,1
2719,280,liquid_bulk,1
2719,282,liquid_bulk,1
2719,2872,liquid_bulk,1
2719,2885,liquid_bulk,1
2719,2903,liquid_bulk,1
2719,2906,liquid_bulk,1
2719,292,liquid_bulk,1
2719,2942,liquid_bulk,1
2719,2976,liquid_bulk,1
2719,2981,liquid_bulk,1
2719,2990,liquid_bulk,1
2719,305,liquid_bulk,1
2719,3052,liquid_bulk,1
2719,3053,liquid_bulk,1
2719,3081,liquid_bulk,1
2719,3092,liquid_bulk,1
2719,3104,liquid_bulk,1
2719,3142,liquid_bulk,1
2719,3167,liquid_bulk,1
2719,3174,liquid_bulk,1
2719,318,liquid_bulk,1
2719,3195,liquid_bulk,1
2719,3207,liquid_bulk,1
2719,3209,liquid_bulk,1
2719,3211,liquid_bulk,1
2719,3241,liquid_bulk,1
2719,3271,liquid_bulk,1
2719,3283,liquid_bulk,1
2719,3321,liquid_bulk,1
2719,3360,liquid_bulk,1
2719,3361,liquid_bulk,1
2719,3362,liquid_bulk,1
2719,3507,liquid_bulk,1
2719,3560,liquid_bulk,1
2719,3585,liquid_bulk,1
2719,3622,liquid_bulk,1
2719,3651,liquid_bulk,1
2719,3662,liquid_bulk,1
2719,3689,liquid_bulk,1
2719,3706,liquid_bulk,1
2719,3736,liquid_bulk,1
2719,3744,liquid_bulk,1
2719,3779,liquid_bulk,1
2719,3826,liquid_bulk,1
2719,3857,liquid_bulk,1
2719,3864,liquid_bulk,1
2719,389,liquid_bulk,1
2719,3893,liquid_bulk,1
2719,3894,liquid_bulk,1
2719,3902,liquid_bulk,1
2719,3928,liquid_bulk,1
2719,3933,liquid_bulk,1
2719,4010,liquid_bulk,1
2719,414,liquid_bulk,1
2719,5,liquid_bulk,1
2719,52,liquid_bulk,1
2719,5698,liquid_bulk,1
2719,58,liquid_bulk,1
2719,60,liquid_bulk,1
2719,70,liquid_bulk,1
2719,7756,liquid_bulk,1
2719,7787,liquid_bulk,1
2719,7817,liquid_bulk,1
2719,7828,liquid_bulk,1
2719,7835,liquid_bulk,1
2719,7909,liquid_bulk,1
2719,7914,liquid_bulk,1
2719,7920,liquid_bulk,1
2719,7941,liquid_bulk,1
2719,7964,liquid_bulk,1
2719,7969,liquid_bulk,1
2719,7973,liquid_bulk,1
2719,8,liquid_bulk,1
2719,8050,liquid_bulk,1
2719,8063,liquid_bulk,1
2719,8064,liquid_bulk,1
2719,8088,liquid_bulk,1
2719,83,liquid_bulk,1
2720,10072,liquid_bulk,1
2720,10077,liquid_bulk,1
2720,10084,liquid_bulk,1
2720,10095,liquid_bulk,1
2720,10343,liquid_bulk,1
2720,10375,liquid_bulk,1
2720,10383,liquid_bulk,1
2720,10440,liquid_bulk,1
2720,10456,liquid_bulk,1
2720,10473,liquid_bulk,1
2720,10475,liquid_bulk,1
2720,10626,liquid_bulk,1
2720,10806,liquid_bulk,1
2720,10812,liquid_bulk,1
2720,10841,liquid_bulk,1
2720,10899,liquid_bulk,1
2720,10917,liquid_bulk,1
2720,10943,liquid_bulk,1
2720,11178,liquid_bulk,1
2720,11180,liquid_bulk,1
2720,11754,liquid_bulk,1
2720,11769,liquid_bulk,1
2720,12580,liquid_bulk,1
2720,12593,liquid_bulk,1
2720,2032,liquid_bulk,1
2720,2045,liquid_bulk,1
2720,2048,liquid_bulk,1
2720,2051,liquid_bulk,1
2720,2076,liquid_bulk,1
2720,2092,liquid_bulk,1
2720,2111,liquid_bulk,1
2720,2113,liquid_bulk,1
2720,2174,liquid_bulk,1
2720,2344,liquid_bulk,1
2720,2378,liquid_bulk,1
2720,2411,liquid_bulk,1
2720,2464,liquid_bulk,1
2720,2497,liquid_bulk,1
2720,2501,liquid_bulk,1
2720,2553,liquid_bulk,1
2720,2573,liquid_bulk,1
2720,2578,liquid_bulk,1
2720,2604,liquid_bulk,1
2720,2621,liquid_bulk,1
2720,2629,liquid_bulk,1
2720,2659,liquid_bulk,1
2720,2727,liquid_bulk,1
2720,2733,liquid_bulk,1
2720,2772,liquid_bulk,1
2720,2835,liquid_bulk,1
2720,2879,liquid_bulk,1
2720,2934,liquid_bulk,1
2720,3031,liquid_bulk,1
2720,3072,liquid_bulk,1
2720,3186,liquid_bulk,1
2720,3189,liquid_bulk,1
2720,3262,liquid_bulk,1
2720,3265,liquid_bulk,1
2720,3300,liquid_bulk,1
2720,3342,liquid_bulk,1
2720,3343,liquid_bulk,1
2720,3345,liquid_bulk,1
2720,3352,liquid_bulk,1
2720,3414,liquid_bulk,1
2720,3491,liquid_bulk,1
2720,3495,liquid_bulk,1
2720,3497,liquid_bulk,1
2720,3535,liquid_bulk,1
2720,3569,liquid_bulk,1
2720,3672,liquid_bulk,1
2720,3682,liquid_bulk,1
2720,3721,liquid_bulk,1
2720,3723,liquid_bulk,1
2720,3825,liquid_bulk,1
2720,3837,liquid_bulk,1
2720,3863,liquid_bulk,1
2720,3946,liquid_bulk,1
2720,3984,liquid_bulk,1
2720,3998,liquid_bulk,1
2720,4229,liquid_bulk,1
2720,490,liquid_bulk,1
2720,493,liquid_bulk,1
2720,5260,liquid_bulk,1
2720,5696,liquid_bulk,1
2720,5701,liquid_bulk,1
2720,5702,liquid_bulk,1
2720,5712,liquid_bulk,1
2720,5715,liquid_bulk,1
2720,5776,liquid_bulk,1
2720,5784,liquid_bulk,1
2720,5788,liquid_bulk,1
2720,5791,liquid_bulk,1
2720,5792,liquid_bulk,1
2720,5795,liquid_bulk,1
2720,5811,liquid_bulk,1
2720,5815,liquid_bulk,1
2720,5819,liquid_bulk,1
2720,5822,liquid_bulk,1
2720,5950,liquid_bulk,1
2720,5953,liquid_bulk,1
2720,5999,liquid_bulk,1
2720,6006,liquid_bulk,1
2720,6398,liquid_bulk,1
2720,6405,liquid_bulk,1
2720,6409,liquid_bulk,1
2720,6410,liquid_bulk,1
2720,6413,liquid_bulk,1
2720,6414,liquid_bulk,1
2720,6417,liquid_bulk,1
2720,6419,liquid_bulk,1
2720,6462,liquid_bulk,1
2720,6467,liquid_bulk,1
2720,6469,liquid_bulk,1
2720,6471,liquid_bulk,1
2720,6473,liquid_bulk,1
2720,6910,liquid_bulk,1
2720,6927,liquid_bulk,1
2720,6934,liquid_bulk,1
2720,6950,liquid_bulk,1
2720,6951,liquid_bulk,1
2720,6957,liquid_bulk,1
2720,7084,liquid_bulk,1
2720,7091,liquid_bulk,1
2720,7094,liquid_bulk,1
2720,7097,liquid_bulk,1
2720,7107,liquid_bulk,1
2720,7109,liquid_bulk,1
2720,9890,liquid_bulk,1
2720,9908,liquid_bulk,1
2720,ASI,liquid_bulk,1
2720,GBR,liquid_bulk,1
2720,MEA,liquid_bulk,1
2720,ROW,liquid_bulk,1
2720,RUS,liquid_bulk,1
2720,TUR,liquid_bulk,1
2720,UKR,liquid_bulk,1
2720,USA,liquid_bulk,1
2720,hh_118,liquid_bulk,1
2720,hh_120,liquid_bulk,1
2720,hh_121,liquid_bulk,1
2720,hh_122,liquid_bulk,1
2720,hh_125,liquid_bulk,1
2720,hh_127,liquid_bulk,1
2720,hh_128,liquid_bulk,1
2720,hh_129,liquid_bulk,1
2721,109,liquid_bulk,1
2721,12140,liquid_bulk,1
2721,124,liquid_bulk,1
2721,1290,liquid_bulk,1
2721,148,liquid_bulk,1
2721,171,liquid_bulk,1
2721,188,liquid_bulk,1
2721,2121,liquid_bulk,1
2721,2126,liquid_bulk,1
2721,2210,liquid_bulk,1
2721,2213,liquid_bulk,1
2721,2222,liquid_bulk,1
2721,2259,liquid_bulk,1
2721,2267,liquid_bulk,1
2721,2281,liquid_bulk,1
2721,2291,liquid_bulk,1
2721,2304,liquid_bulk,1
2721,2314,liquid_bulk,1
2721,2318,liquid_bulk,1
2721,2321,liquid_bulk,1
2721,2356,liquid_bulk,1
2721,2363,liquid_bulk,1
2721,2365,liquid_bulk,1
2721,2520,liquid_bulk,1
2721,259,liquid_bulk,1
2721,26,liquid_bulk,1
2721,2603,liquid_bulk,1
2721,2609,liquid_bulk,1
2721,261,liquid_bulk,1
2721,264,liquid_bulk,1
2721,2685,liquid_bulk,1
2721,2699,liquid_bulk,1
2721,2711,liquid_bulk,1
2721,2735,liquid_bulk,1
2721,2764,liquid_bulk,1
2721,2801,liquid_bulk,1
2721,2816,liquid_bulk,1
2721,2863,liquid_bulk,1
2721,2873,liquid_bulk,1
2721,2943,liquid_bulk,1
2721,2952,liquid_bulk,1
2721,2977,liquid_bulk,1
2721,3015,liquid_bulk,1
2721,3061,liquid_bulk,1
2721,3091,liquid_bulk,1
2721,3096,liquid_bulk,1
2721,3097,liquid_bulk,1
2721,310,liquid_bulk,1
2721,3143,liquid_bulk,1
2721,3205,liquid_bulk,1
2721,3208,liquid_bulk,1
2721,323,liquid_bulk,1
2721,3250,liquid_bulk,1
2721,3257,liquid_bulk,1
2721,3294,liquid_bulk,1
2721,334,liquid_bulk,1
2721,3358,liquid_bulk,1
2721,3432,liquid_bulk,1
2721,3433,liquid_bulk,1
2721,3440,liquid_bulk,1
2721,3470,liquid_bulk,1
2721,3508,liquid_bulk,1
2721,3740,liquid_bulk,1
2721,379,liquid_bulk,1
2721,3821,liquid_bulk,1
2721,3865,liquid_bulk,1
2721,3892,liquid_bulk,1
2721,3903,liquid_bulk,1
2721,3941,liquid_bulk,1
2721,399,liquid_bulk,1
2721,412,liquid_bulk,1
2721,417,liquid_bulk,1
2721,75,liquid_bulk,1
2721,7740,liquid_bulk,1
2721,7752,liquid_bulk,1
2721,7757,liquid_bulk,1
2721,7774,liquid_bulk,1
2721,7783,liquid_bulk,1
2721,7959,liquid_bulk,1
2721,7963,liquid_bulk,1
2721,89,liquid_bulk,1
2721,97,liquid_bulk,1
2722,12837,liquid_bulk,1
2722,12874,liquid_bulk,1
2722,12875,liquid_bulk,1
2722,9524,liquid_bulk,1
2723,2124,liquid_bulk,1
2723,2239,liquid_bulk,1
2723,2317,liquid_bulk,1
2723,2329,liquid_bulk,1
2723,2434,liquid_bulk,1
2723,2455,liquid_bulk,1
2723,2517,liquid_bulk,1
2723,2709,liquid_bulk,1
2723,2751,liquid_bulk,1
2723,2940,liquid_bulk,1
2723,3029,liquid_bulk,1
2723,3060,liquid_bulk,1
2723,3090,liquid_bulk,1
2723,3347,liquid_bulk,1
2723,34,liquid_bulk,1
2723,3561,liquid_bulk,1
2723,3782,liquid_bulk,1
2723,3827,liquid_bulk,1
2723,3851,liquid_bulk,1
2723,3879,liquid_bulk,1
2723,4017,liquid_bulk,1
2724,10081,liquid_bulk,1
2724,12364,liquid_bulk,1
2724,2827,liquid_bulk,1
2724,2966,liquid_bulk,1
2724,3041,liquid_bulk,1
2724,3270,liquid_bulk,1
2724,3611,liquid_bulk,1
2724,4097,liquid_bulk,1
2724,561,liquid_bulk,1
2724,5695,liquid_bulk,1
2724,5992,liquid_bulk,1
2724,9498,liquid_bulk,1
2724,9512,liquid_bulk,1
2724,9684,liquid_bulk,1
2724,NOR,liquid_bulk,1
2725,142,liquid_bulk,1
2725,1458,liquid_bulk,1
2725,2272,liquid_bulk,1
2725,228,liquid_bulk,1
2725,237,liquid_bulk,1
2725,2563,liquid_bulk,1
2725,2726,liquid_bulk,1
2725,3,liquid_bulk,1
2725,3168,liquid_bulk,1
2725,319,liquid_bulk,1
2725,3326,liquid_bulk,1
2725,3478,liquid_bulk,1
2725,3522,liquid_bulk,1
2725,3550,liquid_bulk,1
2725,3712,liquid_bulk,1
2725,376,liquid_bulk,1
2725,59,liquid_bulk,1
2725,6455,liquid_bulk,1
2725,81,liquid_bulk,1
2726,10070,liquid_bulk,1
2726,10073,liquid_bulk,1
2726,2080,liquid_bulk,1
2726,2085,liquid_bulk,1
2726,2097,liquid_bulk,1
2726,2739,liquid_bulk,1
2726,2997,liquid_bulk,1
2726,2998,liquid_bulk,1
2726,3112,liquid_bulk,1
2726,3687,liquid_bulk,1
2726,9509,liquid_bulk,1
2726,hh_26,liquid_bulk,1
2727,1284,liquid_bulk,1
2727,2387,liquid_bulk,1
2727,2947,liquid_bulk,1
2727,3327,liquid_bulk,1
2727,3408,liquid_bulk,1
2727,3613,liquid_bulk,1
2727,3700,liquid_bulk,1
2727,3774,liquid_bulk,1
2727,3978,liquid_bulk,1
2728,10066,liquid_bulk,1
2728,10091,liquid_bulk,1
2728,12582,liquid_bulk,1
2728,12843,liquid_bulk,1
2728,2088,liquid_bulk,1
2728,2415,liquid_bulk,1
2728,2928,liquid_bulk,1
2728,3079,liquid_bulk,1
2728,3113,liquid_bulk,1
2728,3232,liquid_bulk,1
2728,3307,liquid_bulk,1
2728,3759,liquid_bulk,1
2728,3839,liquid_bulk,1
2728,4145,liquid_bulk,1
2728,5703,liquid_bulk,1
2728,6400,liquid_bulk,1
2728,9513,liquid_bulk,1
2728,9514,liquid_bulk,1
2728,9529,liquid_bulk,1
2729,2310,liquid_bulk,1
2729,2833,liquid_bulk,1
2729,3203,liquid_bulk,1
2729,3393,liquid_bulk,1
2729,3674,liquid_bulk,1
2730,2656,liquid_bulk,1
2730,3037,liquid_bulk,1
2730,3380,liquid_bulk,1
2730,4026,liquid_bulk,1
2731,1294,liquid_bulk,1
2731,2428,liquid_bulk,1
2731,2669,liquid_bulk,1
2731,2975,liquid_bulk,1
2731,3105,liquid_bulk,1
2731,3219,liquid_bulk,1
2731,3555,liquid_bulk,1
2731,3586,liquid_bulk,1
2731,3588,liquid_bulk,1
2846,12794,container,1
3,hh_239,dry_bulk,1
4,USA,dry_bulk,1
4079,2603,dry_bulk,1
4082,2130,dry_bulk,1
4082,2134,dry_bulk,1
4082,2214,dry_bulk,1
4082,2215,dry_bulk,1
4082,2217,dry_bulk,1
4082,2223,dry_bulk,1
4082,2238,dry_bulk,1
4082,2240,dry_bulk,1
4082,2242,dry_bulk,1
4082,2322,dry_bulk,1
4082,2327,dry_bulk,1
4083,2133,dry_bulk,1
4083,2212,dry_bulk,1
4083,2229,dry_bulk,1
4083,2233,dry_bulk,1
4083,2235,dry_bulk,1
4083,2243,dry_bulk,1
4083,2246,dry_bulk,1
4083,2278,dry_bulk,1
4083,2306,dry_bulk,1
4083,2318,dry_bulk,1
4083,2319,dry_bulk,1
4083,2362,dry_bulk,1
4083,hh_214,dry_bulk,1
4083,hh_221,dry_bulk,1
4083,hh_227,dry_bulk,1
4084,2121,dry_bulk,1
4084,2124,dry_bulk,1
4084,2126,dry_bulk,1
4084,2127,dry_bulk,1
4084,2128,dry_bulk,1
4084,2129,dry_bulk,1
4084,2204,dry_bulk,1
4084,2205,dry_bulk,1
4084,2206,dry_bulk,1
4084,2211,dry_bulk,1
4084,2220,dry_bulk,1
4084,2230,dry_bulk,1
4084,2231,dry_bulk,1
4084,2236,dry_bulk,1
4084,2237,dry_bulk,1
4084,2239,dry_bulk,1
4084,2323,dry_bulk,1
4084,2325,dry_bulk,1
4084,2328,dry_bulk,1
4084,2354,dry_bulk,1
4084,2356,dry_bulk,1
4084,2359,dry_bulk,1
4084,2366,dry_bulk,1
4084,2593,dry_bulk,1
4084,2623,dry_bulk,1
4084,hh_211,dry_bulk,1
4084,hh_213,dry_bulk,1
4084,hh_241,dry_bulk,1
4085,2132,dry_bulk,1
4085,2135,dry_bulk,1
4085,2213,dry_bulk,1
4085,2219,dry_bulk,1
4085,2222,dry_bulk,1
4085,2226,dry_bulk,1
4085,2351,dry_bulk,1
4085,2357,dry_bulk,1
4085,2595,dry_bulk,1
4086,2304,dry_bulk,1
4086,2329,dry_bulk,1
4086,2602,dry_bulk,1
4086,2608,dry_bulk,1
4087,2210,dry_bulk,1
4087,2227,dry_bulk,1
4087,2261,dry_bulk,1
4087,2324,dry_bulk,1
4087,2367,dry_bulk,1
4087,2594,dry_bulk,1
4088,2672,dry_bulk,1
4089,1322,dry_bulk,1
4089,1323,dry_bulk,1
4089,2671,dry_bulk,1
4089,hh_213,dry_bulk,1
4090,1317,dry_bulk,1
4090,1318,dry_bulk,1
4090,1319,dry_bulk,1
4090,1320,dry_bulk,1
4090,2699,dry_bulk,1
4091,1321,dry_bulk,1
4093,1462,dry_bulk,1
4093,3575,dry_bulk,1
4094,1458,dry_bulk,1
4094,2595,dry_bulk,1
4094,3395,dry_bulk,1
4094,5698,dry_bulk,1
4094,hh_113,dry_bulk,1
4094,hh_213,dry_bulk,1
4095,1459,dry_bulk,1
4095,1460,dry_bulk,1
4095,2603,dry_bulk,1
4095,2623,dry_bulk,1
4095,3545,dry_bulk,1
4095,3547,dry_bulk,1
4096,1457,dry_bulk,1
4096,1463,dry_bulk,1
4096,3396,dry_bulk,1
4096,3423,dry_bulk,1
4096,5860,dry_bulk,1
4096,6536,dry_bulk,1
4097,2599,dry_bulk,1
4098,hh_218,dry_bulk,1
4100,2724,dry_bulk,1
4100,2726,dry_bulk,1
4100,2728,dry_bulk,1
4100,3203,dry_bulk,1
4100,3205,dry_bulk,1
4100,3208,dry_bulk,1
4100,3209,dry_bulk,1
4100,3210,dry_bulk,1
4100,3211,dry_bulk,1
4100,3212,dry_bulk,1
4100,3213,dry_bulk,1
4100,hh_211,dry_bulk,1
4100,hh_213,dry_bulk,1
4100,hh_216,dry_bulk,1
4100,hh_217,dry_bulk,1
4100,hh_219,dry_bulk,1
4100,hh_220,dry_bulk,1
4100,hh_221,dry_bulk,1
4107,3204,dry_bulk,1
4110,2826,dry_bulk,1
4110,2828,dry_bulk,1
4110,2836,dry_bulk,1
4110,2840,dry_bulk,1
4110,2856,dry_bulk,1
4111,2862,dry_bulk,1
4111,3281,dry_bulk,1
4112,2842,dry_bulk,1
4112,2855,dry_bulk,1
4113,2833,dry_bulk,1
4113,2843,dry_bulk,1
4113,2846,dry_bulk,1
4116,hh_113,dry_bulk,1
4116,hh_213,dry_bulk,1
4140,hh_216,liquid_bulk,1
4141,hh_211,liquid_bulk,1
4141,hh_212,liquid_bulk,1
4141,hh_213,liquid_bulk,1
4141,hh_214,liquid_bulk,1
4141,hh_215,liquid_bulk,1
4141,hh_219,liquid_bulk,1
4141,hh_220,liquid_bulk,1
4141,hh_221,liquid_bulk,1
4141,hh_226,liquid_bulk,1
4141,hh_227,liquid_bulk,1
4141,hh_241,liquid_bulk,1
4323,2277,dry_bulk,1
4324,2273,dry_bulk,1
4327,2323,dry_bulk,1
4328,2304,dry_bulk,1
4328,2311,dry_bulk,1
4329,2127,dry_bulk,1
4329,2246,dry_bulk,1
4329,2417,dry_bulk,1
4329,2635,dry_bulk,1
4330,2640,dry_bulk,1
4330,hh_214,dry_bulk,1
4331,2599,dry_bulk,1
4332,12036,dry_bulk,1
4332,1252,dry_bulk,1
4332,2134,dry_bulk,1
4332,2226,dry_bulk,1
4332,2237,dry_bulk,1
4332,2245,dry_bulk,1
4332,2258,dry_bulk,1
4332,2259,dry_bulk,1
4332,2279,dry_bulk,1
4332,2284,dry_bulk,1
4332,2316,dry_bulk,1
4332,2322,dry_bulk,1
4332,2429,dry_bulk,1
4332,2433,dry_bulk,1
4332,3575,dry_bulk,1
4332,7752,dry_bulk,1
4333,12039,dry_bulk,1
4333,12171,dry_bulk,1
4333,2271,dry_bulk,1
4333,2312,dry_bulk,1
4333,2355,dry_bulk,1
4333,2362,dry_bulk,1
4333,2427,dry_bulk,1
4333,2646,dry_bulk,1
4334,2286,dry_bulk,1
4334,2303,dry_bulk,1
4334,2307,dry_bulk,1
4334,2387,dry_bulk,1
4334,2402,dry_bulk,1
4334,3554,dry_bulk,1
4334,hh_227,dry_bulk,1
4335,2212,dry_bulk,1
4335,2317,dry_bulk,1
4335,2633,dry_bulk,1
4336,2227,dry_bulk,1
4336,2263,dry_bulk,1
4336,2278,dry_bulk,1
4336,2301,dry_bulk,1
4336,2305,dry_bulk,1
4336,2313,dry_bulk,1
4336,2324,dry_bulk,1
4336,2363,dry_bulk,1
4336,2396,dry_bulk,1
4336,2425,dry_bulk,1
4336,5609,dry_bulk,1
4336,hh_211,dry_bulk,1
4336,hh_212,dry_bulk,1
4337,2392,dry_bulk,1
4337,3551,dry_bulk,1
4338,1253,dry_bulk,1
4338,84,dry_bulk,1
4339,12037,dry_bulk,1
4339,1254,dry_bulk,1
4339,1262,dry_bulk,1
4339,2121,dry_bulk,1
4339,2124,dry_bulk,1
4339,2257,dry_bulk,1
4339,2270,dry_bulk,1
4339,2310,dry_bulk,1
4339,2329,dry_bulk,1
4339,2356,dry_bulk,1
4339,2631,dry_bulk,1
4340,2135,dry_bulk,1
4340,2238,dry_bulk,1
4340,2302,dry_bulk,1
4340,2360,dry_bulk,1
4340,2395,dry_bulk,1
4340,2594,dry_bulk,1
4340,3548,dry_bulk,1
4341,10,dry_bulk,1
4341,2211,dry_bulk,1
4341,2240,dry_bulk,1
4341,24,dry_bulk,1
4341,3560,dry_bulk,1
4342,22,dry_bulk,1
4342,2213,dry_bulk,1
4342,2247,dry_bulk,1
4343,2351,dry_bulk,1
4343,2593,dry_bulk,1
4343,2639,dry_bulk,1
4343,3549,dry_bulk,1
4344,2129,dry_bulk,1
4344,2243,dry_bulk,1
4344,2282,dry_bulk,1
4344,2403,dry_bulk,1
4344,2430,dry_bulk,1
4344,2431,dry_bulk,1
4344,2434,dry_bulk,1
4345,2204,dry_bulk,1
4345,2214,dry_bulk,1
4345,2215,dry_bulk,1
4345,2272,dry_bulk,1
4345,2281,dry_bulk,1
4345,2315,dry_bulk,1
4345,2321,dry_bulk,1
4345,2389,dry_bulk,1
4346,1250,dry_bulk,1
4346,2365,dry_bulk,1
4346,2601,dry_bulk,1
4346,85,dry_bulk,1
4346,88,dry_bulk,1
4347,2426,dry_bulk,1
4347,3547,dry_bulk,1
4347,3561,dry_bulk,1
4348,2632,dry_bulk,1
4348,6536,dry_bulk,1
4349,2314,dry_bulk,1
4350,2206,dry_bulk,1
4350,2364,dry_bulk,1
4350,2637,dry_bulk,1
4350,3550,dry_bulk,1
4351,2218,dry_bulk,1
4351,2236,dry_bulk,1
4351,2274,dry_bulk,1
4351,2285,dry_bulk,1
4352,21,dry_bulk,1
4352,2230,dry_bulk,1
4352,2370,dry_bulk,1
4352,2440,dry_bulk,1
4353,2294,dry_bulk,1
4353,2391,dry_bulk,1
4353,2595,dry_bulk,1
4353,5,dry_bulk,1
4354,2217,dry_bulk,1
4354,2223,dry_bulk,1
4354,2367,dry_bulk,1
4355,2283,dry_bulk,1
4355,2602,dry_bulk,1
4355,hh_219,dry_bulk,1
4355,hh_220,dry_bulk,1
4356,2128,dry_bulk,1
