,time_step,id,flow_total,flow_total_tons,flow_domestic_B2C_manufacturing,flow_domestic_B2C,flow_manufacturing,flow_domestic_B2B_manufacturing,flow_domestic_B2B,flow_domestic_B2C_agriculture,flow_agriculture,flow_import_B2C_imports,flow_import_B2C,flow_imports,flow_import_imports,flow_import,flow_domestic_B2B_agriculture,flow_domestic_B2B_mining,flow_mining,flow_export_manufacturing,flow_export,flow_export_mining,flow_export_agriculture
71,0,304,0.026636874658585524,38.88273991153259,,0.025361716242194157,,,0.001275158416391368,0.025361716242194157,0.026636874658585524,,,,,,0.001275158416391368,,,,,,
72,0,1735,0.13881810195924738,245.8295821240191,,0.011092714459861769,,,0.0005199077048648312,0.011092714459861769,0.13881810195924738,,,,,,0.0005199077048648312,,,,0.1272054797945208,,0.1272054797945208
83,0,28,0.022765576086762815,22.697077707794953,,,0.008803827882164782,0.008803827882164782,0.008803827882164782,,,0.01396174820459803,0.01396174820459803,0.01396174820459803,,,,,,,,,
84,0,804,0.7643513864061111,1141.0699941890684,0.004395265844475476,0.013048150008251321,0.0043997977200364614,4.531875560985066e-06,4.531875560985066e-06,0.008652884163775845,0.008652884163775845,0.10304582349339579,0.10304582349339579,0.7512987045222989,0.6482528810289031,0.6482528810289031,,,,,,,
85,0,809,0.7783131346107092,1162.0389375744323,0.004395265844475476,0.013048150008251321,0.0043997977200364614,4.531875560985066e-06,4.531875560985066e-06,0.008652884163775845,0.008652884163775845,0.11700757169799382,0.11700757169799382,0.7652604527268969,0.6482528810289031,0.6482528810289031,,,,,,,
86,0,849,0.008803827882164782,1.7281343224312244,,,0.008803827882164782,0.008803827882164782,0.008803827882164782,,,,,,,,,,,,,,
87,0,29,0.008803827882164782,1.7281343224312244,,,0.008803827882164782,0.008803827882164782,0.008803827882164782,,,,,,,,,,,,,,
89,0,1133,0.01396174820459803,20.96894338536373,,,,,,,,0.01396174820459803,0.01396174820459803,0.01396174820459803,,,,,,,,,
90,0,30,0.008803827882164782,1.7281343224312244,,,0.008803827882164782,0.008803827882164782,0.008803827882164782,,,,,,,,,,,,,,
94,0,1575,5.171623781255507,924.1606604578575,0.009504962458394712,0.20534276609560995,4.936754183539025,1.5858865477929593,1.6123809670139804,0.19583780363721523,0.22219146832299538,0.012470458962378347,0.012470458962378347,0.012537374858243943,6.691589586559576e-05,6.691589586559576e-05,0.026353664685780147,0.0001407545352409202,0.0001407545352409202,3.3413626732876707,3.3413626732876707,,
95,0,1576,5.180427609137672,925.8887947802888,0.009504962458394712,0.20534276609560995,4.94555801142119,1.5946903756751243,1.621184794896145,0.19583780363721523,0.22219146832299538,0.012470458962378347,0.012470458962378347,0.012537374858243943,6.691589586559576e-05,6.691589586559576e-05,0.026353664685780147,0.0001407545352409202,0.0001407545352409202,3.3413626732876707,3.3413626732876707,,
96,0,1242,0.042603020568562626,58.82492451071907,0.002784634672253059,0.03601439739546044,0.002784634672253059,,,0.03322976272320738,0.03322976272320738,0.006588623173102184,0.006588623173102184,0.006588623173102184,,,,,,,,,
97,0,1243,0.042603020568562626,58.82492451071907,0.002784634672253059,0.03601439739546044,0.002784634672253059,,,0.03322976272320738,0.03322976272320738,0.006588623173102184,0.006588623173102184,0.006588623173102184,,,,,,,,,
98,0,33,0.03639751594009714,62.54630457631025,,,,,0.032170713392717785,,0.032170713392717785,0.004226802547379351,0.004226802547379351,0.004226802547379351,,,0.032170713392717785,,,,,,
99,0,1970,0.010567942575382875,7.765910766590694,,,1.8496575342491467e-05,,0.009213485383601575,,0.01052924017812256,,,,,,0.009213485383601575,,2.0205821917822858e-05,1.8496575342491467e-05,0.0013544571917813006,2.0205821917822858e-05,0.0013157547945209863
100,0,1971,0.04696545851548003,70.31221534290093,,,1.8496575342491467e-05,,0.04138419877631937,,0.04269995357084035,0.004226802547379351,0.004226802547379351,0.004226802547379351,,,0.04138419877631937,,2.0205821917822858e-05,1.8496575342491467e-05,0.0013544571917813006,2.0205821917822858e-05,0.0013157547945209863
101,0,401,4.896492578705214e-05,0.019731996011908687,,,,,4.896492578705214e-05,,4.896492578705214e-05,,,,,,4.896492578705214e-05,,,,,,
103,0,984,0.042723272085356784,70.79347871961569,,0.010601523618426045,,,0.032121748466930736,0.010601523618426045,0.042723272085356784,,,,,,0.032121748466930736,,,,,,
104,0,34,0.005266197746028653,9.758634299746312,,0.004713882499039224,,,0.0005523152469894292,0.004713882499039224,0.005261366518299515,,,,,,0.0005474840192602914,4.8312277291377815e-06,4.8312277291377815e-06,,,,
105,0,35,0.0059171030748555176,2.3844875162861108,,0.0059171030748555176,,,,0.0059171030748555176,0.0059171030748555176,,,,,,,,,,,,
106,0,1342,0.050757807613646094,90.21486796968183,,0.034965751380587246,3.561643835616438e-05,,0.0030190421154063342,0.034965751380587246,0.03974160644634667,0.010975753501214129,0.010975753501214129,0.010975753501214129,,,0.0030142108876771963,4.8312277291377815e-06,4.8312277291377815e-06,3.561643835616438e-05,0.001797260616438395,,0.0017616441780822307
107,0,1350,0.03396178437662422,57.73389021164119,,0.026079817028652894,3.561643835616438e-05,,0.001889063711473191,0.026079817028652894,0.029730524918208313,0.004195643020059743,0.004195643020059743,0.004195643020059743,,,0.001889063711473191,,,3.561643835616438e-05,0.001797260616438395,,0.0017616441780822307
108,0,781,0.009447758224329545,16.730804005500094,,0.008900274205069253,,,0.0005474840192602914,0.008900274205069253,0.009447758224329545,,,,,,0.0005474840192602914,,,,,,
110,0,817,0.004191222933759166,7.8549876919600115,,0.004186391706030028,,,4.8312277291377815e-06,0.004186391706030028,0.004186391706030028,,,,,,,4.8312277291377815e-06,4.8312277291377815e-06,,,,
111,0,863,0.09401774975552665,133.4899654803136,,0.05854247513854811,2.7400684931531183e-06,,0.005109264203047136,0.05854247513854811,0.07120927564296528,0.022805734044068247,0.022805734044068247,0.022805734044068247,,,0.005109264203047136,,,2.7400684931531183e-06,0.007560276369863192,,0.007557536301370038
112,0,864,0.05759542540522876,66.90319569061475,,0.03379561270475467,2.7400684931531183e-06,,0.0036340533049876523,0.03379561270475467,0.04237898279056438,0.015213702546171225,0.015213702546171225,0.015213702546171225,,,0.0036340533049876523,,,2.7400684931531183e-06,0.004952056849315208,,0.004949316780822055
113,0,36,0.04811956328544658,81.4745917342478,,0.0033131316045448725,,,0.03621747161869239,0.0033131316045448725,0.043251837127346836,0.0048677261580997435,0.0048677261580997435,0.0048677261580997435,,,0.03621747161869239,,,,0.0037212339041095732,,0.0037212339041095732
114,0,1697,0.030400178845854994,39.25215191852731,,0.0033131316045448725,1.8496575342491467e-05,,0.012916827439940154,0.0033131316045448725,0.021266947743115584,0.009094528705479095,0.009094528705479095,0.009094528705479095,,,0.012916827439940154,,2.0205821917822858e-05,1.8496575342491467e-05,0.005075691095890874,2.0205821917822858e-05,0.00503698869863056
115,0,37,0.04653093312712725,80.83440197710036,,0.0033131316045448725,,,0.03463500618640036,0.0033131316045448725,0.041663206969027505,0.0048677261580997435,0.0048677261580997435,0.0048677261580997435,,,0.03463500618640036,,,,0.00371506917808227,,0.00371506917808227
117,0,367,0.04070938123283786,70.14382224832461,,0.0033131316045448725,,,0.03252852347019325,0.0033131316045448725,0.035841655074738125,0.0048677261580997435,0.0048677261580997435,0.0048677261580997435,,,0.03252852347019325,,,,,,
118,0,38,0.015541843262122507,21.559766034329087,0.00425614044162124,0.010978929027782256,0.00425614044162124,,0.0008047712442070371,0.006722788586161016,0.0075275598303680535,0.003758142990133213,0.003758142990133213,0.003758142990133213,,,0.0008047712442070371,,,,,,
119,0,1343,0.13527232950903592,213.66237034946707,0.011479612640882715,0.08093140789328322,0.017537394966636935,0.002274904928493947,0.004183390621332378,0.06945179525240051,0.0713554497175098,0.04637465359716004,0.04637465359716004,0.04637465359716004,,,0.001903654465109294,4.8312277291377815e-06,4.8312277291377815e-06,0.0037828773972602737,0.0037828773972602737,,
120,0,1347,0.11973048624691343,192.10260431513802,0.007223472199261476,0.06995247886550096,0.013281254525015697,0.002274904928493947,0.0033786193771253416,0.06272900666623948,0.06382788988714175,0.042616510607026835,0.042616510607026835,0.042616510607026835,,,0.001098883220902257,4.8312277291377815e-06,4.8312277291377815e-06,0.0037828773972602737,0.0037828773972602737,,
122,0,1703,0.015541843262122507,21.559766034329087,0.00425614044162124,0.010978929027782256,0.00425614044162124,,0.0008047712442070371,0.006722788586161016,0.0075275598303680535,0.003758142990133213,0.003758142990133213,0.003758142990133213,,,0.0008047712442070371,,,,,,
123,0,1701,0.05080175881269634,86.24569161533607,,0.046778101046032,,,0.004023657766664346,0.046778101046032,0.05080175881269634,,,,,,0.004023657766664346,,,,,,
124,0,1705,0.05080175881269634,86.24569161533607,,0.046778101046032,,,0.004023657766664346,0.046778101046032,0.05080175881269634,,,,,,0.004023657766664346,,,,,,
125,0,40,0.023905238186430845,36.22033690446908,,0.019019631005470824,,,6.734525282533996e-06,0.019019631005470824,0.019026365530753358,0.004878872655677489,0.004878872655677489,0.004878872655677489,,,6.734525282533996e-06,,,,,,
126,0,1341,0.14723516868565492,236.25627011590032,,0.10539291761840328,0.005930479794520546,,0.0030190421154063342,0.10539291761840328,0.1101687726841627,0.030449444758007538,0.030449444758007538,0.03113108497924251,0.0006816402212349704,0.0006816402212349704,0.0030142108876771963,4.8312277291377815e-06,4.8312277291377815e-06,0.005930479794520546,0.007692123972602777,,0.0017616441780822307
127,0,1345,0.21166389716104397,320.6465039658661,0.007479135499985768,0.14520061665297176,0.014765811961028982,0.0011452377624130794,0.0041710144031019475,0.137721481152986,0.142504070744028,0.05300549989890443,0.05300549989890443,0.05438918322825786,0.0013836833293534262,0.0013836833293534262,0.0030209454129597304,4.8312277291377815e-06,4.8312277291377815e-06,0.0061414386986301354,0.007903082876712366,,0.0017616441780822307
128,0,41,0.00329872527682599,5.841631926232028,,0.003296817456307475,,,1.9078205185150725e-06,0.003296817456307475,0.00329872527682599,,,,,,1.9078205185150725e-06,,,,,,
130,0,753,0.00329872527682599,5.841631926232028,,0.003296817456307475,,,1.9078205185150725e-06,0.003296817456307475,0.00329872527682599,,,,,,1.9078205185150725e-06,,,,,,
131,0,42,0.010860907553801532,19.231753937527813,,0.01085797199355699,1.0277397260277404e-06,,1.9078205185150725e-06,0.01085797199355699,0.010859879814075504,,,,,,1.9078205185150725e-06,,,1.0277397260277404e-06,1.0277397260277404e-06,,
132,0,1201,0.007562182276975542,13.390122011295785,,0.0075611545372495145,1.0277397260277404e-06,,,0.0075611545372495145,0.0075611545372495145,,,,,,,,,1.0277397260277404e-06,1.0277397260277404e-06,,
133,0,1202,0.003296817456307475,5.838253413529327,,0.003296817456307475,,,,0.003296817456307475,0.003296817456307475,,,,,,,,,,,,
134,0,1517,0.007564090097494057,13.393500523998487,,0.0075611545372495145,1.0277397260277404e-06,,1.9078205185150725e-06,0.0075611545372495145,0.007563062357768029,,,,,,1.9078205185150725e-06,,,1.0277397260277404e-06,1.0277397260277404e-06,,
136,0,44,0.0031096590688243133,5.506819201876601,,0.0031069388976555394,,,2.72017116877392e-06,0.0031069388976555394,0.0031096590688243133,,,,,,2.72017116877392e-06,,,,,,
137,0,1183,0.006116447223133605,10.831466816827403,,0.006113727051964831,,,2.72017116877392e-06,0.006113727051964831,0.006116447223133605,,,,,,2.72017116877392e-06,,,,,,
139,0,835,0.008620386373342535,14.541056902083623,,0.004650891760011494,0.00033108829815185834,0.00025882768171350216,0.000494512281795326,0.004650891760011494,0.004886576360093318,0.0034027217150973594,0.0034027217150973594,0.0034027217150973594,,,0.00023568460008182391,,,7.22606164383562e-05,7.22606164383562e-05,,
140,0,1458,0.019555116995823282,33.92048714988195,,0.015574120346518075,0.0003440641239992035,0.00027180350756084723,0.000506014317769492,0.015574120346518075,0.01580833115672672,0.0034027217150973594,0.0034027217150973594,0.0034027217150973594,,,0.0002342108102086448,,,7.22606164383562e-05,7.22606164383562e-05,,
141,0,45,0.0001667863013700952,1.9966874700130617,,,5.82232876712589e-05,,,,8.835719178101348e-05,,,,,,,,2.0205821917822858e-05,5.82232876712589e-05,0.0001667863013700952,2.0205821917822858e-05,8.835719178101348e-05
142,0,46,0.00718027158301247,6.501946507235158,,,5.82232876712589e-05,,0.005786087678902401,,0.007101842473423388,,,,,,0.005786087678902401,,2.0205821917822858e-05,5.82232876712589e-05,0.001394183904110068,2.0205821917822858e-05,0.0013157547945209863
143,0,394,0.004301132224098648,3.412228896686409,,,,,0.0030737346213586744,,0.004301132224098648,,,,,,0.0030737346213586744,,,,0.0012273976027399728,,0.0012273976027399728
144,0,1690,0.00970177299343694,7.41685979874233,,,1.8496575342491467e-05,,0.008347315801655637,,0.009663070596176625,,,,,,0.008347315801655637,,2.0205821917822858e-05,1.8496575342491467e-05,0.0013544571917813006,2.0205821917822858e-05,0.0013157547945209863
145,0,1891,0.001783978455706559,0.8201186764227273,,,3.972671232876743e-05,,0.0017442517433777914,,0.0017442517433777914,,,,,,0.0017442517433777914,,,3.972671232876743e-05,3.972671232876743e-05,,
147,0,157,0.8211453909006662,1215.0205692108532,0.008714085470005302,0.06533886121529685,0.008718617345566287,4.531875560985066e-06,0.0045078251630706265,0.05662477574529154,0.06112806903280118,0.10304582349339579,0.10304582349339579,0.7512987045222989,0.6482528810289031,0.6482528810289031,0.004503293287509641,,,,,,
148,0,158,0.8211453909006662,1215.0205692108532,0.008714085470005302,0.06533886121529685,0.008718617345566287,4.531875560985066e-06,0.0045078251630706265,0.05662477574529154,0.06112806903280118,0.10304582349339579,0.10304582349339579,0.7512987045222989,0.6482528810289031,0.6482528810289031,0.004503293287509641,,,,,,
151,0,1130,0.01396174820459803,20.96894338536373,,,,,,,,0.01396174820459803,0.01396174820459803,0.01396174820459803,,,,,,,,,
152,0,1320,0.01396174820459803,20.96894338536373,,,,,,,,0.01396174820459803,0.01396174820459803,0.01396174820459803,,,,,,,,,
158,0,1521,0.008168856559092583,14.466028320588267,,0.008168856559092583,,,,0.008168856559092583,0.008168856559092583,,,,,,,,,,,,
159,0,1535,0.008168856559092583,14.466028320588267,,0.008168856559092583,,,,0.008168856559092583,0.008168856559092583,,,,,,,,,,,,
161,0,794,2.3360716514282185,4170.957215345761,,,1.8091688359589042,,,,8.219212328791792e-05,0.14533971650807184,0.14533971650807184,0.4908552120446563,0.3455154955365845,0.3455154955365845,,,0.035965411301369876,1.8091688359589042,1.845216439383562,0.035965411301369876,8.219212328791792e-05
162,0,795,1.2191526562287316,1971.5941478542493,,,0.3476243219178083,,,,0.24092945308219219,0.518485921395604,0.518485921395604,0.6305978534890055,0.11211193209340156,0.11211193209340156,,,1.0277397260420364e-06,0.3476243219178083,0.5885548027397266,1.0277397260420364e-06,0.24092945308219219
163,0,2188,3.55522430765695,6142.5513632000075,,,2.1567931578767126,,,,0.2410116452054801,0.6638256379036755,0.6638256379036755,1.1214530655336612,0.457627427629986,0.457627427629986,,,0.03596643904109592,2.1567931578767126,2.4337712421232887,0.03596643904109592,0.2410116452054801
171,0,796,1.2191526562287316,1971.5941478542493,,,0.3476243219178083,,,,0.24092945308219219,0.518485921395604,0.518485921395604,0.6305978534890055,0.11211193209340156,0.11211193209340156,,,1.0277397260420364e-06,0.3476243219178083,0.5885548027397266,1.0277397260420364e-06,0.24092945308219219
173,0,793,2.3216619225241435,4149.357859862369,,,1.8091397260273974,,,,8.219212328791792e-05,0.13112106426734343,0.13112106426734343,0.4764745930720886,0.3453535288047452,0.3453535288047452,,,0.035965411301369876,1.8091397260273974,1.845187329452055,0.035965411301369876,8.219212328791792e-05
174,0,1467,0.014409728904074546,21.599355483391857,,,2.910993150684776e-05,,,,,0.01421865224072839,0.01421865224072839,0.014380618972567698,0.0001619667318393065,0.0001619667318393065,,,,2.910993150684776e-05,2.910993150684776e-05,,
175,0,54,0.011073583022042522,16.63125076169642,,,,,,,,0.010914982356378729,0.010914982356378729,0.011073583022042522,0.0001586006656637924,0.0001586006656637924,,,,,,,
176,0,1070,0.011073583022042522,16.63125076169642,,,,,,,,0.010914982356378729,0.010914982356378729,0.011073583022042522,0.0001586006656637924,0.0001586006656637924,,,,,,,
178,0,55,0.029436177298369486,47.69250319266476,,0.01432382215243528,0.000260113708356078,0.00025840103712320285,0.00025840103712320285,0.01432382215243528,0.01432382215243528,0.014693640771914335,0.014693640771914335,0.014852241437578129,0.0001586006656637924,0.0001586006656637924,,,,1.712671232875155e-06,1.712671232875155e-06,,
179,0,62,0.018362594276326964,31.061252430968338,,0.01432382215243528,0.000260113708356078,0.00025840103712320285,0.00025840103712320285,0.01432382215243528,0.01432382215243528,0.0037786584155356053,0.0037786584155356053,0.0037786584155356053,,,,,,1.712671232875155e-06,1.712671232875155e-06,,
180,0,56,0.029436177298369486,47.69250319266476,,0.01432382215243528,0.000260113708356078,0.00025840103712320285,0.00025840103712320285,0.01432382215243528,0.01432382215243528,0.014693640771914335,0.014693640771914335,0.014852241437578129,0.0001586006656637924,0.0001586006656637924,,,,1.712671232875155e-06,1.712671232875155e-06,,
182,0,1026,0.016056287418077807,5.601511108424201,0.00659668860058691,0.01522596457690408,0.0074270114417606375,0.0008303228411737272,0.0008303228411737272,0.00862927597631717,0.00862927597631717,,,,,,,,,,,,
183,0,1038,0.0454924647164473,53.29401430108897,0.00659668860058691,0.02954978672933936,0.007687125150116715,0.0010887238782969302,0.0010887238782969302,0.02295309812875245,0.02295309812875245,0.014693640771914335,0.014693640771914335,0.014852241437578129,0.0001586006656637924,0.0001586006656637924,,,,1.712671232875155e-06,1.712671232875155e-06,,
185,0,1076,0.011073583022042522,16.63125076169642,,,,,,,,0.010914982356378729,0.010914982356378729,0.011073583022042522,0.0001586006656637924,0.0001586006656637924,,,,,,,
187,0,63,0.018362594276326964,31.061252430968338,,0.01432382215243528,0.000260113708356078,0.00025840103712320285,0.00025840103712320285,0.01432382215243528,0.01432382215243528,0.0037786584155356053,0.0037786584155356053,0.0037786584155356053,,,,,,1.712671232875155e-06,1.712671232875155e-06,,
188,0,266,0.016056287418077807,5.601511108424201,0.00659668860058691,0.01522596457690408,0.0074270114417606375,0.0008303228411737272,0.0008303228411737272,0.00862927597631717,0.00862927597631717,,,,,,,,,,,,
194,0,2132,0.0454924647164473,53.29401430108897,0.00659668860058691,0.02954978672933936,0.007687125150116715,0.0010887238782969302,0.0010887238782969302,0.02295309812875245,0.02295309812875245,0.014693640771914335,0.014693640771914335,0.014852241437578129,0.0001586006656637924,0.0001586006656637924,,,,1.712671232875155e-06,1.712671232875155e-06,,
195,0,64,0.003336145882032024,4.968104721695435,,,2.910993150684776e-05,,,,,0.003303669884349662,0.003303669884349662,0.003307035950525176,3.366066175514115e-06,3.366066175514115e-06,,,,2.910993150684776e-05,2.910993150684776e-05,,
196,0,1069,0.02427239447532432,41.526773086066065,,0.02023362235143264,0.000260113708356078,0.00025840103712320285,0.00025840103712320285,0.02023362235143264,0.02023362235143264,0.0037786584155356053,0.0037786584155356053,0.0037786584155356053,,,,,,1.712671232875155e-06,1.712671232875155e-06,,
197,0,1075,0.014409728904074546,21.599355483391857,,,2.910993150684776e-05,,,,,0.01421865224072839,0.01421865224072839,0.014380618972567698,0.0001619667318393065,0.0001619667318393065,,,,2.910993150684776e-05,2.910993150684776e-05,,
198,0,65,0.6120997609885342,1023.2741703133388,0.004000477140896948,0.08361799766412131,0.011396603697745672,0.004252632036300776,0.014456375581184958,0.07961752052322438,0.44582807804585933,0.15261499961157748,0.15261499961157748,0.15487024801720023,0.0022552484056227308,0.0022552484056227308,0.010198912317155046,4.8312277291377815e-06,4.8312277291377815e-06,0.0031434945205479486,0.35915513972602786,,0.3560116452054799
199,0,1715,0.6108725745044545,1021.1009757781032,0.004000477140896948,0.08239081118004152,0.011396603697745672,0.004252632036300776,0.014456375581184958,0.07839033403914455,0.4446008915617795,0.15261499961157748,0.15261499961157748,0.15487024801720023,0.0022552484056227308,0.0022552484056227308,0.010198912317155046,4.8312277291377815e-06,4.8312277291377815e-06,0.0031434945205479486,0.35915513972602786,,0.3560116452054799
200,0,873,0.625819066975096,1042.1197629644053,0.004000477140896948,0.08988684905008618,0.011476055752540194,0.004252632036300776,0.014466383124338174,0.08588637190918921,0.45209692943182417,0.15997599461422668,0.15997599461422668,0.16223124301984942,0.0022552484056227308,0.0022552484056227308,0.010198912317155046,1.4838770882351759e-05,1.4838770882351759e-05,0.0032229465753424694,0.3592345917808224,,0.3560116452054799
201,0,1963,0.010716596369311828,13.528167617658426,,0.0032661417687149014,7.945205479452055e-05,,1.0007543153213977e-05,0.0032661417687149014,0.0032661417687149014,0.007360995002649192,0.007360995002649192,0.007360995002649192,,,,1.0007543153213977e-05,1.0007543153213977e-05,7.945205479452055e-05,7.945205479452055e-05,,
203,0,1318,0.042603020568562626,58.82492451071907,0.002784634672253059,0.03601439739546044,0.002784634672253059,,,0.03322976272320738,0.03322976272320738,0.006588623173102184,0.006588623173102184,0.006588623173102184,,,,,,,,,
204,0,1319,0.042603020568562626,58.82492451071907,0.002784634672253059,0.03601439739546044,0.002784634672253059,,,0.03322976272320738,0.03322976272320738,0.006588623173102184,0.006588623173102184,0.006588623173102184,,,,,,,,,
205,0,67,0.003323554532585432,5.885601448085784,,0.003323554532585432,,,,0.003323554532585432,0.003323554532585432,,,,,,,,,,,,
206,0,1315,0.00721209818933831,12.82528598079984,,0.003323554532585432,,,0.0007543512014830352,0.003323554532585432,0.004067898190915254,0.0031341924552698427,0.0031341924552698427,0.0031341924552698427,,,0.0007443436583298213,1.0007543153213977e-05,1.0007543153213977e-05,,,,
207,0,1316,0.003888543656752878,6.939684532714055,,,,,0.0007543512014830352,,0.0007443436583298213,0.0031341924552698427,0.0031341924552698427,0.0031341924552698427,,,0.0007443436583298213,1.0007543153213977e-05,1.0007543153213977e-05,,,,
208,0,68,0.0031803525647238293,5.632008585037638,,0.0031803525647238293,,,,0.0031803525647238293,0.0031803525647238293,,,,,,,,,,,,
209,0,1146,0.00799665166103116,14.161074877682267,,0.00799665166103116,,,,0.00799665166103116,0.00799665166103116,,,,,,,,,,,,
210,0,1147,0.007853449693169558,13.90748201463412,,0.007853449693169558,,,,0.007853449693169558,0.007853449693169558,,,,,,,,,,,,
211,0,565,0.0031803525647238293,5.632008585037638,,0.0031803525647238293,,,,0.0031803525647238293,0.0031803525647238293,,,,,,,,,,,,
212,0,1510,5.16735174027123,916.5954075466078,0.009504962458394712,0.2010707251113336,4.936754183539025,1.5858865477929593,1.6123809670139804,0.19156576265293887,0.21791942733871902,0.012470458962378347,0.012470458962378347,0.012537374858243943,6.691589586559576e-05,6.691589586559576e-05,0.026353664685780147,0.0001407545352409202,0.0001407545352409202,3.3413626732876707,3.3413626732876707,,
213,0,1566,5.16735174027123,916.5954075466078,0.009504962458394712,0.2010707251113336,4.936754183539025,1.5858865477929593,1.6123809670139804,0.19156576265293887,0.21791942733871902,0.012470458962378347,0.012470458962378347,0.012537374858243943,6.691589586559576e-05,6.691589586559576e-05,0.026353664685780147,0.0001407545352409202,0.0001407545352409202,3.3413626732876707,3.3413626732876707,,
214,0,69,0.020392036892369198,12.266968425379083,0.002938310599943217,0.015140969029075226,0.002938310599943217,,0.0021127060332306754,0.01220265842913201,0.014315364462362685,0.0031383618300632977,0.0031383618300632977,0.0031383618300632977,,,0.0021127060332306754,,,,,,
215,0,71,0.01833718715830332,11.438900454154235,0.002938310599943217,0.015140969029075226,0.002938310599943217,,5.7856299164796414e-05,0.01220265842913201,0.012260514728296805,0.0031383618300632977,0.0031383618300632977,0.0031383618300632977,,,5.7856299164796414e-05,,,,,,
216,0,291,0.002170562332395472,0.8746980945645002,,,,,0.002170562332395472,,0.002170562332395472,,,,,,0.002170562332395472,,,,,,
217,0,939,0.028305635427806404,23.17898594905793,,0.02619292939457573,,,0.0021127060332306754,0.02619292939457573,0.028305635427806404,,,,,,0.0021127060332306754,,,,,,
218,0,1023,0.006076672430006515,6.498130630978627,0.002938310599943217,0.002938310599943217,0.002938310599943217,,,,,0.0031383618300632977,0.0031383618300632977,0.0031383618300632977,,,,,,,,,
219,0,1398,0.01399027096544372,17.410148154657477,,0.01399027096544372,,,,0.01399027096544372,0.01399027096544372,,,,,,,,,,,,
220,0,70,0.024615415204995245,22.556860975258743,0.002938310599943217,0.02141919707576715,0.002938310599943217,,5.7856299164796414e-05,0.018480886475823934,0.01853874277498873,0.0031383618300632977,0.0031383618300632977,0.0031383618300632977,,,5.7856299164796414e-05,,,,,,
221,0,935,0.5201067064981054,513.2633228336654,0.006787071516297155,0.08711829673323178,0.010125204470475439,0.0004172411733563631,0.042758329097034115,0.08033122521693462,0.4643442316337632,0.044972116837386285,0.044972116837386285,0.04563727039386678,0.0006651535564804956,0.0006651535564804956,0.04234108792367775,,,0.002920891780821921,0.34459281027397276,,0.3416719184931508
222,0,936,0.508047747386494,512.9423829006156,0.0038487609163539377,0.07825555575084846,0.0071868938705322225,0.0004172411733563631,0.042700472797869315,0.07440679483449453,0.45836194495215826,0.04183375500732299,0.04183375500732299,0.042498908563803485,0.0006651535564804956,0.0006651535564804956,0.04228323162451295,,,0.002920891780821921,0.34459281027397276,,0.3416719184931508
223,0,73,0.006278228046691926,11.117960521104509,,0.006278228046691926,,,,0.006278228046691926,0.006278228046691926,,,,,,,,,,,,
224,0,72,0.02185319056394685,36.95500012717859,,0.02057803214755548,,,0.001275158416391368,0.02057803214755548,0.02185319056394685,,,,,,0.001275158416391368,,,,,,
225,0,301,0.02185319056394685,36.95500012717859,,0.02057803214755548,,,0.001275158416391368,0.02057803214755548,0.02185319056394685,,,,,,0.001275158416391368,,,,,,
227,0,74,0.02185319056394685,36.95500012717859,,0.02057803214755548,,,0.001275158416391368,0.02057803214755548,0.02185319056394685,,,,,,0.001275158416391368,,,,,,
229,0,75,0.004735730740072728,1.908415433589779,,0.0034605723236813602,,,0.001275158416391368,0.0034605723236813602,0.004735730740072728,,,,,,0.001275158416391368,,,,,,
230,0,1902,0.0075617037514175275,6.912861933489282,,0.006286545335026159,,,0.001275158416391368,0.006286545335026159,0.0075617037514175275,,,,,,0.001275158416391368,,,,,,
231,0,938,0.031766207751487766,24.573535173675744,,0.02965350171825709,,,0.0021127060332306754,0.02965350171825709,0.031766207751487766,,,,,,0.0021127060332306754,,,,,,
232,0,1216,0.443967039877469,368.6449409681491,0.0176729337665279,0.10380107853786967,0.024690036869224823,0.004096211321875001,0.04717771368504925,0.08612814477134179,0.34367608583314607,0.07334566876947542,0.07334566876947542,0.07560091717509815,0.0022552484056227308,0.0022552484056227308,0.04308150236317425,,,0.002920891780821921,0.21738733047945197,,0.21446643869863005
233,0,77,0.0074120488809600055,2.9869241422979824,,0.0037770914183174785,,,0.003634957462642527,0.0037770914183174785,0.0074120488809600055,,,,,,0.003634957462642527,,,,,,
234,0,1726,0.4483842149574126,394.47858567704856,0.0176729337665279,0.09261831793560779,0.024690036869224823,0.004096211321875001,0.04775072537000939,0.07494538416907989,0.3330621909620877,0.08837190749274819,0.08837190749274819,0.09062715589837092,0.0022552484056227308,0.0022552484056227308,0.04364968282040526,4.8312277291377815e-06,4.8312277291377815e-06,0.002920891780821921,0.21738801575342448,,0.21446712397260256
235,0,1731,0.4557962638383726,397.4655098193466,0.0176729337665279,0.09639540935392527,0.024690036869224823,0.004096211321875001,0.05138568283265192,0.07872247558739737,0.3404742398430477,0.08837190749274819,0.08837190749274819,0.09062715589837092,0.0022552484056227308,0.0022552484056227308,0.04728464028304779,4.8312277291377815e-06,4.8312277291377815e-06,0.002920891780821921,0.21738801575342448,,0.21446712397260256
237,0,80,0.0031341924552698427,4.707197350238965,,,,,,,,0.0031341924552698427,0.0031341924552698427,0.0031341924552698427,,,,,,,,,
